enemy_number	enemy_name	color	active_deck_id	candidate_source	candidate_path	candidate_title	main_cards	all_cards	unique_main_cards	variant_sections	sha256	relation	warnings
37	Sedge Beast	black+red	0219	variant-rawky	decks - rawky/0219.dck	Sedge Beast (Re/Bl, Type 1)	60	75	28	6	f686d78796ef321d47f8af49d9ac9cf923525b7985369bc368fa6eb2c1e88e51	same-id variant duplicate of active root	6 variant section(s)
38	Ape Lord	green+red	0437	active-root	decks/0437.dck	---Ape Lord (Green/Red 16 point Creature)	60	75	26	6	521dfff5f00f2c7cc6d6cabaac40ff66fb014d620b87f83810b43c3e0e8975c2	current root deck	6 variant section(s)
38	Ape Lord	green+red	0437	active-program	Program/decks/0437.dck	---Ape Lord (Green/Red 16 point Creature)	60	60	15	0	356a5c02751d4bb036de64d955b22a4a6f5899ba873eb6fcab929b17aefe29aa	current Program deck	none
38	Ape Lord	green+red	0437	variant-harder	Decks - Harder/0437.dck	Ape Lord (R/G, 4th)	60	60	23	0	8a422ffb19d83543fa18b937a957e3373f47a2b9db090164afce1855d2988f26	same-id variant candidate	none
38	Ape Lord	green+red	0437	variant-new-original	decks - new original/0437.dck	---Ape Lord (Green/Red 16 point Creature)	60	60	15	0	356a5c02751d4bb036de64d955b22a4a6f5899ba873eb6fcab929b17aefe29aa	same-id variant candidate	none
38	Ape Lord	green+red	0437	variant-original-spaced	Decks - Original/0437.dck	Ape Lord (R/G, 4th)	60	60	15	0	8e99d19e61e1361d99bfd71fc5b65c4d211e8ef5c37b1f51a53d7c5f61600e38	same-id variant candidate	none
38	Ape Lord	green+red	0437	variant-original-underscore	Decks_original/0437.dck	Ape Lord (R/G, 4th)	60	60	15	0	8e99d19e61e1361d99bfd71fc5b65c4d211e8ef5c37b1f51a53d7c5f61600e38	same-id variant candidate	none
38	Ape Lord	green+red	0437	variant-alt	Decks_alt/0437.dck	Ape Lord (R/G, 4th)	60	60	15	0	9e22f4e56c123676d863ff7845427df872780082e7a1c39e421ed459db4a5674	same-id variant candidate	none
38	Ape Lord	green+red	0437	variant-revision	Decks - revision/0437.dck	Ape Lord (R/G, 4th)	120	120	30	0	1d5a09df6e38e128ce8f5d8dc32d450e70c0f3881e445796e34cabe6f37199b9	same-id variant candidate	none
38	Ape Lord	green+red	0437	variant-tim	Decks - Tim/0437.dck	Ape Lord (R/G, 4th)	120	120	30	0	1d5a09df6e38e128ce8f5d8dc32d450e70c0f3881e445796e34cabe6f37199b9	same-id variant candidate	none
38	Ape Lord	green+red	0437	variant-rawky	decks - rawky/0437.dck	---Ape Lord (Green/Red 16 point Creature)	60	75	26	6	521dfff5f00f2c7cc6d6cabaac40ff66fb014d620b87f83810b43c3e0e8975c2	same-id variant duplicate of active root	6 variant section(s)
39	Centaur Shaman	black+green	0179	active-root	decks/0179.dck	Centaur Shaman (Bl/Gr, Type 1)	60	75	37	6	6249e2b529df7644d3ad8972c1677483e52c2f72c5f28ccebf096c25af058310	current root deck	6 variant section(s)
39	Centaur Shaman	black+green	0179	active-program	Program/decks/0179.dck	Centaur Shaman (Bl/Gr, Type 1)	60	60	13	0	62b0538d6d72beb6b6b0e6281811948a79df4c23a477284fdc784ab5372c1f21	current Program deck	none
39	Centaur Shaman	black+green	0179	variant-harder	Decks - Harder/0179.dck	Centaur Shaman (Bl/Gr, 4th Edition)	60	60	24	0	326e9bd719806b32ece2de5c0357d8d9adb38b88fa5e0a3b64f75a3a79d7f2fc	same-id variant candidate	none
39	Centaur Shaman	black+green	0179	variant-new-original	decks - new original/0179.dck	Centaur Shaman (Bl/Gr, Type 1)	60	60	13	0	62b0538d6d72beb6b6b0e6281811948a79df4c23a477284fdc784ab5372c1f21	same-id variant candidate	none
39	Centaur Shaman	black+green	0179	variant-original-spaced	Decks - Original/0179.dck	Centaur Shaman (Bl/Gr, 4th Edition)	57	75	14	6	da34fe398eeae4a9e0bfb9fd9e0a84d1a89febf7d694a877f89dffcf5fa9650a	same-id variant candidate	6 variant section(s)
39	Centaur Shaman	black+green	0179	variant-original-underscore	Decks_original/0179.dck	Centaur Shaman (Bl/Gr, 4th Edition)	57	75	14	6	da34fe398eeae4a9e0bfb9fd9e0a84d1a89febf7d694a877f89dffcf5fa9650a	same-id variant candidate	6 variant section(s)
39	Centaur Shaman	black+green	0179	variant-alt	Decks_alt/0179.dck	Centaur Shaman (Bl/Gr, 4th Edition)	60	60	14	0	569eed0ed7c1f55c6a7d3fa068b00c65c9780c75e56c8277b376653328f76f53	same-id variant candidate	none
39	Centaur Shaman	black+green	0179	variant-revision	Decks - revision/0179.dck	Centaur Shaman (Bl/Gr, 4th Edition)	117	135	28	6	f6e1c32a65ebe6f85ebffb5fc040c327211e592b00de0e911b69ffbd406fbd41	same-id variant candidate	6 variant section(s)
39	Centaur Shaman	black+green	0179	variant-tim	Decks - Tim/0179.dck	Centaur Shaman (Bl/Gr, 4th Edition)	117	135	28	6	f6e1c32a65ebe6f85ebffb5fc040c327211e592b00de0e911b69ffbd406fbd41	same-id variant candidate	6 variant section(s)
39	Centaur Shaman	black+green	0179	variant-rawky	decks - rawky/0179.dck	Centaur Shaman (Bl/Gr, Type 1)	60	75	37	6	6249e2b529df7644d3ad8972c1677483e52c2f72c5f28ccebf096c25af058310	same-id variant duplicate of active root	6 variant section(s)
40	Winged Stallion	blue+white	0127	active-root	decks/0127.dck	Winged Stallion (Ub/Wh, Type 1)	60	75	30	6	afff2611b1f2ab8dcf91d27601fd65d435388fdb65b88a777ef0fe8fb001075d	current root deck	6 variant section(s)
40	Winged Stallion	blue+white	0127	active-program	Program/decks/0127.dck	Winged Stallion (Ub/Wh, Type 1)	60	60	16	0	f327823720a11330f48a7305c4a89f6d23d3c603c71215511dcb1f78b3a06acf	current Program deck	none
40	Winged Stallion	blue+white	0127	variant-harder	Decks - Harder/0127.dck	Winged Stallion (U/W, 4th)	60	60	25	0	1137b961eabade186c8f403190b76dc3d0f22a12490b446c1a5f700165ec1209	same-id variant candidate	none
40	Winged Stallion	blue+white	0127	variant-new-original	decks - new original/0127.dck	Winged Stallion (Ub/Wh, Type 1)	60	60	16	0	f327823720a11330f48a7305c4a89f6d23d3c603c71215511dcb1f78b3a06acf	same-id variant candidate	none
40	Winged Stallion	blue+white	0127	variant-original-spaced	Decks - Original/0127.dck	Winged Stallion (U/W, 4th)	61	79	16	6	54306cdbaf8466037b19be42a73e88a437146139089f1e936cc1c44532c5ab6a	same-id variant candidate	6 variant section(s)
40	Winged Stallion	blue+white	0127	variant-original-underscore	Decks_original/0127.dck	Winged Stallion (U/W, 4th)	61	79	16	6	54306cdbaf8466037b19be42a73e88a437146139089f1e936cc1c44532c5ab6a	same-id variant candidate	6 variant section(s)
40	Winged Stallion	blue+white	0127	variant-alt	Decks_alt/0127.dck	Winged Stallion (U/W, 4th)	60	60	16	0	79af00a9c84e0b9a8cdbe32d85c6a901092f3d0e4fd8a2e87d7307a8a51adf80	same-id variant candidate	none
40	Winged Stallion	blue+white	0127	variant-revision	Decks - revision/0127.dck	Winged Stallion (U/W, 4th)	121	139	32	6	88ba866446caecbde5fbbfc635cc051e752b4154d2ed81fbb4332a9652d89c95	same-id variant candidate	6 variant section(s)
40	Winged Stallion	blue+white	0127	variant-tim	Decks - Tim/0127.dck	Winged Stallion (U/W, 4th)	121	139	32	6	88ba866446caecbde5fbbfc635cc051e752b4154d2ed81fbb4332a9652d89c95	same-id variant candidate	6 variant section(s)
40	Winged Stallion	blue+white	0127	variant-rawky	decks - rawky/0127.dck	Winged Stallion (Ub/Wh, Type 1)	60	75	30	6	afff2611b1f2ab8dcf91d27601fd65d435388fdb65b88a777ef0fe8fb001075d	same-id variant duplicate of active root	6 variant section(s)
41	Fungus Master	blue+green	0094	active-root	decks/0094.dck	Fungus Master (Gr/Ub, Type 1)	60	75	25	6	8853da20d2237cdfbc26a8a2e65da4aaabd033ff3e6e02924558f3af7327c229	current root deck	6 variant section(s)
41	Fungus Master	blue+green	0094	active-program	Program/decks/0094.dck	Fungus Master (Gr/Ub, Type 1)	60	60	14	0	8cde35ee8e0ea0a6a05fd5f1ef7902446f80728b362209aa4757361082198fd2	current Program deck	none
41	Fungus Master	blue+green	0094	variant-harder	Decks - Harder/0094.dck	Fungus Master (G/U, 4th)	60	60	17	0	fc78407f0a28f18552817b408bd304921339be272a1ec0e3e9758851fb433cdc	same-id variant candidate	none
41	Fungus Master	blue+green	0094	variant-new-original	decks - new original/0094.dck	Fungus Master (Gr/Ub, Type 1)	60	60	14	0	8cde35ee8e0ea0a6a05fd5f1ef7902446f80728b362209aa4757361082198fd2	same-id variant candidate	none
41	Fungus Master	blue+green	0094	variant-original-spaced	Decks - Original/0094.dck	Fungus Master (G/U, 4th)	57	75	14	6	b630ea51c1f02eb884a4fb7cb7b459c4df42b3076e5bc5c98152b99c1aea7e67	same-id variant candidate	6 variant section(s)
41	Fungus Master	blue+green	0094	variant-original-underscore	Decks_original/0094.dck	Fungus Master (G/U, 4th)	57	75	14	6	b630ea51c1f02eb884a4fb7cb7b459c4df42b3076e5bc5c98152b99c1aea7e67	same-id variant candidate	6 variant section(s)
41	Fungus Master	blue+green	0094	variant-alt	Decks_alt/0094.dck	Fungus Master (G/U, 4th)	60	60	15	0	d2ef788bd4536039fcbad89f8d186e3f3a5c5020c9d6d36942fd3dbfddd49127	same-id variant candidate	none
41	Fungus Master	blue+green	0094	variant-revision	Decks - revision/0094.dck	Fungus Master (G/U, 4th)	117	135	29	6	bc6aa62ccf73e8cd15e4fb60c07d1abf8ba4776b58c92cde7f7eb4761d1c7165	same-id variant candidate	6 variant section(s)
41	Fungus Master	blue+green	0094	variant-tim	Decks - Tim/0094.dck	Fungus Master (G/U, 4th)	117	135	29	6	bc6aa62ccf73e8cd15e4fb60c07d1abf8ba4776b58c92cde7f7eb4761d1c7165	same-id variant candidate	6 variant section(s)
41	Fungus Master	blue+green	0094	variant-rawky	decks - rawky/0094.dck	Fungus Master (Gr/Ub, Type 1)	60	75	25	6	8853da20d2237cdfbc26a8a2e65da4aaabd033ff3e6e02924558f3af7327c229	same-id variant duplicate of active root	6 variant section(s)
42	Centaur Warchief	red+white	0897	active-root	decks/0897.dck	---Centaur Warchief (Red/White 16 point Creature)	60	75	33	6	1ba29a161b71660ad25f8893aaa6fdbe0a13c1aceaab6125fb76c304828ff874	current root deck	6 variant section(s)
42	Centaur Warchief	red+white	0897	active-program	Program/decks/0897.dck	---Centaur Warchief (Red/White 16 point Creature)	60	60	15	0	7d63a88e87e9b9b17ca41a7686945e92b0da0a2645d54b051255f3d546b9f7f2	current Program deck	none
42	Centaur Warchief	red+white	0897	variant-harder	Decks - Harder/0897.dck	Centaur Warchief (Re/Wh, 4th)	60	60	25	0	8a9e9711d996adee220540e9481061cf0ba76c161280999c94998dd5cae738fa	same-id variant candidate	none
42	Centaur Warchief	red+white	0897	variant-new-original	decks - new original/0897.dck	---Centaur Warchief (Red/White 16 point Creature)	60	60	15	0	7d63a88e87e9b9b17ca41a7686945e92b0da0a2645d54b051255f3d546b9f7f2	same-id variant candidate	none
42	Centaur Warchief	red+white	0897	variant-original-spaced	Decks - Original/0897.dck	Centaur Warchief (Re/Wh, 4th)	57	75	16	6	4e87f5a313a35a300c9d2d1b88a7b75ef62dda1675bb2490fb93c9bed429680d	same-id variant candidate	6 variant section(s)
42	Centaur Warchief	red+white	0897	variant-original-underscore	Decks_original/0897.dck	Centaur Warchief (Re/Wh, 4th)	57	75	16	6	4e87f5a313a35a300c9d2d1b88a7b75ef62dda1675bb2490fb93c9bed429680d	same-id variant candidate	6 variant section(s)
42	Centaur Warchief	red+white	0897	variant-alt	Decks_alt/0897.dck	Centaur Warchief (Re/Wh, 4th)	60	60	16	0	ab7bd7522f0768b5e72d2986bb722eba5c65f7e8d89a36182e3cf2f89ef91de8	same-id variant candidate	none
42	Centaur Warchief	red+white	0897	variant-revision	Decks - revision/0897.dck	Centaur Warchief (Re/Wh, 4th)	117	135	32	6	705dfe14731027fff4e4499835774dd305151329170704d6e9aa77dc9addcafd	same-id variant candidate	6 variant section(s)
42	Centaur Warchief	red+white	0897	variant-tim	Decks - Tim/0897.dck	Centaur Warchief (Re/Wh, 4th)	117	135	32	6	705dfe14731027fff4e4499835774dd305151329170704d6e9aa77dc9addcafd	same-id variant candidate	6 variant section(s)
42	Centaur Warchief	red+white	0897	variant-rawky	decks - rawky/0897.dck	---Centaur Warchief (Red/White 16 point Creature)	60	75	33	6	1ba29a161b71660ad25f8893aaa6fdbe0a13c1aceaab6125fb76c304828ff874	same-id variant duplicate of active root	6 variant section(s)
43	Mind Stealer	black+blue	0289	active-root	decks/0289.dck	Mind Stealer (Ub/Bl, Type 1)	60	75	28	6	ba1d65c3ade9d3e492875494e313a5b5ad16f72f721ac6445c33ca05db85d35b	current root deck	6 variant section(s)
43	Mind Stealer	black+blue	0289	active-program	Program/decks/0289.dck	Mind Stealer (Ub/Bl, Type 1)	60	60	15	0	b0bb84ad58d27e427ffbcc8db9710018f0e084d99942b2c2d0e24da2a60a0cfd	current Program deck	none
43	Mind Stealer	black+blue	0289	variant-harder	Decks - Harder/0289.dck	Mind Stealer (U/B, 4th)	60	60	17	0	a0530e048b3fbdef0ebe40b0afb22a08f432bece4509decf209d511228adcd7a	same-id variant candidate	none
43	Mind Stealer	black+blue	0289	variant-new-original	decks - new original/0289.dck	Mind Stealer (Ub/Bl, Type 1)	60	60	15	0	b0bb84ad58d27e427ffbcc8db9710018f0e084d99942b2c2d0e24da2a60a0cfd	same-id variant candidate	none
43	Mind Stealer	black+blue	0289	variant-original-spaced	Decks - Original/0289.dck	Mind Stealer (U/B, 4th)	59	77	17	6	1c9bc90d696e25d5ef245a4c5e254ad4f636fd68863d40defddbaf14bc7dac4b	same-id variant candidate	6 variant section(s)
43	Mind Stealer	black+blue	0289	variant-original-underscore	Decks_original/0289.dck	Mind Stealer (U/B, 4th)	59	77	17	6	1c9bc90d696e25d5ef245a4c5e254ad4f636fd68863d40defddbaf14bc7dac4b	same-id variant candidate	6 variant section(s)
43	Mind Stealer	black+blue	0289	variant-alt	Decks_alt/0289.dck	Mind Stealer (U/B, 4th)	60	60	14	0	512f157de3125b5e3fdb35b9d5e3dfd9e57d4a5e97049d2e3f76548cafb21a47	same-id variant candidate	none
43	Mind Stealer	black+blue	0289	variant-revision	Decks - revision/0289.dck	Mind Stealer (U/B, 4th)	119	137	31	6	3751e8d406b102e8fc41f2ed63dd9f102de49feeff9212315fd5af515ec1a494	same-id variant candidate	6 variant section(s)
43	Mind Stealer	black+blue	0289	variant-tim	Decks - Tim/0289.dck	Mind Stealer (U/B, 4th)	119	137	31	6	3751e8d406b102e8fc41f2ed63dd9f102de49feeff9212315fd5af515ec1a494	same-id variant candidate	6 variant section(s)
43	Mind Stealer	black+blue	0289	variant-rawky	decks - rawky/0289.dck	Mind Stealer (Ub/Bl, Type 1)	60	75	28	6	ba1d65c3ade9d3e492875494e313a5b5ad16f72f721ac6445c33ca05db85d35b	same-id variant duplicate of active root	6 variant section(s)
44	Lord of Fate	black+white	0010	active-root	decks/0010.dck	Lord of Fate (Bl/Wh, Type 1)	60	75	31	6	716a64eb389e2cda6742fedb6f72e93094508c976404d5267ff4e843efaae8aa	current root deck	6 variant section(s)
44	Lord of Fate	black+white	0010	active-program	Program/decks/0010.dck	Lord of Fate (Bl/Wh, Type 1)	64	64	17	0	6b45634075948c2f21b45d60914c6f4e3a4013b0c07c80208830a945dabf8b62	current Program deck	none
44	Lord of Fate	black+white	0010	variant-harder	Decks - Harder/0010.dck	Lord of Fate (Bl/Wh, 4th Edition)	60	60	18	0	7363fbae0ad7a9729c406c8146deb0f67270daa9853f39a889b0d2d1c816f190	same-id variant candidate	none
44	Lord of Fate	black+white	0010	variant-new-original	decks - new original/0010.dck	Lord of Fate (Bl/Wh, Type 1)	64	64	17	0	6b45634075948c2f21b45d60914c6f4e3a4013b0c07c80208830a945dabf8b62	same-id variant candidate	none
44	Lord of Fate	black+white	0010	variant-original-spaced	Decks - Original/0010.dck	Lord of Fate (Bl/Wh, 4th Edition)	57	75	14	6	7b24fb5da3cdb7d72252297316044bcdec4e39c112693cbec1a87af002266f03	same-id variant candidate	6 variant section(s)
44	Lord of Fate	black+white	0010	variant-original-underscore	Decks_original/0010.dck	Lord of Fate (Bl/Wh, 4th Edition)	57	75	14	6	7b24fb5da3cdb7d72252297316044bcdec4e39c112693cbec1a87af002266f03	same-id variant candidate	6 variant section(s)
44	Lord of Fate	black+white	0010	variant-alt	Decks_alt/0010.dck	Lord of Fate (Bl/Wh, 4th Edition)	60	60	15	0	268dddfb706e5df5e83e211ff4486c3a1c8d6b2a3b0558a26038cd18a34f6b9b	same-id variant candidate	none
44	Lord of Fate	black+white	0010	variant-revision	Decks - revision/0010.dck	Lord of Fate (Bl/Wh, 4th Edition)	117	135	29	6	e494318dcf453d6fc2548306e6286dd3925d9950afe313ca5d57e2a1699398e7	same-id variant candidate	6 variant section(s)
44	Lord of Fate	black+white	0010	variant-tim	Decks - Tim/0010.dck	Lord of Fate (Bl/Wh, 4th Edition)	117	135	29	6	e494318dcf453d6fc2548306e6286dd3925d9950afe313ca5d57e2a1699398e7	same-id variant candidate	6 variant section(s)
44	Lord of Fate	black+white	0010	variant-rawky	decks - rawky/0010.dck	Lord of Fate (Bl/Wh, Type 1)	60	75	31	6	716a64eb389e2cda6742fedb6f72e93094508c976404d5267ff4e843efaae8aa	same-id variant duplicate of active root	6 variant section(s)
45	Elementalist	blue+red	0399	active-root	decks/0399.dck	Elementalist (Re/Ub, Type 1)	61	76	19	5	35d235f8dae73fd9ad991f3c5d60ef41cfe12ec0dc89d80d3e263d978ce512d2	current root deck	5 variant section(s)
45	Elementalist	blue+red	0399	active-program	Program/decks/0399.dck	Elementalist (Re/Ub, Type 1)	68	68	19	0	3e9a0000a559da071a207fef12d0e2970526fcbe870b17325ded885a79aeb9d3	current Program deck	none
45	Elementalist	blue+red	0399	variant-harder	Decks - Harder/0399.dck	Elementalist (Re/Ub, 4th)	60	60	21	0	5d739bc875b390b6be49e1c294da72ad18e350fb163083deda7cb4ca6f0c1e9f	same-id variant candidate	none
45	Elementalist	blue+red	0399	variant-new-original	decks - new original/0399.dck	Elementalist (Re/Ub, Type 1)	68	68	19	0	3e9a0000a559da071a207fef12d0e2970526fcbe870b17325ded885a79aeb9d3	same-id variant candidate	none
45	Elementalist	blue+red	0399	variant-original-spaced	Decks - Original/0399.dck	Elementalist (Re/Ub, 4th)	57	75	18	6	a8d278c479a5c5e7284ad50b60fd6e0cd6ea0feaa8ebb8ef00a4066b0a2969c8	same-id variant candidate	6 variant section(s)
45	Elementalist	blue+red	0399	variant-original-underscore	Decks_original/0399.dck	Elementalist (Re/Ub, 4th)	57	75	18	6	a8d278c479a5c5e7284ad50b60fd6e0cd6ea0feaa8ebb8ef00a4066b0a2969c8	same-id variant candidate	6 variant section(s)
45	Elementalist	blue+red	0399	variant-alt	Decks_alt/0399.dck	Elementalist (Re/Ub, 4th)	60	60	15	0	c982a644345bd831088f006556b93ec060f9675a88964b4e5fde2cc09403640e	same-id variant candidate	none
45	Elementalist	blue+red	0399	variant-revision	Decks - revision/0399.dck	Elementalist (Re/Ub, 4th)	117	135	33	6	b90e20524571b99f6e5f3b3fbd6a89547fbb32cdd8af5a4138000f26d5e012a9	same-id variant candidate	6 variant section(s)
45	Elementalist	blue+red	0399	variant-tim	Decks - Tim/0399.dck	Elementalist (Re/Ub, 4th)	117	135	33	6	b90e20524571b99f6e5f3b3fbd6a89547fbb32cdd8af5a4138000f26d5e012a9	same-id variant candidate	6 variant section(s)
45	Elementalist	blue+red	0399	variant-rawky	decks - rawky/0399.dck	Elementalist (Re/Ub, Type 1)	61	76	19	5	35d235f8dae73fd9ad991f3c5d60ef41cfe12ec0dc89d80d3e263d978ce512d2	same-id variant duplicate of active root	5 variant section(s)
46	Aga Galneer	black	0434	active-root	decks/0434.dck	Aga Galneer (Bl/Gr/Wh, Type 1)	60	75	31	6	db9d89781416bc177e0c1b46bd673625ea0898036e93ba93e83f482ee0e9fddf	current root deck	6 variant section(s)
46	Aga Galneer	black	0434	active-program	Program/decks/0434.dck	Aga Galneer (Bl/Gr/Wh, Type 1)	60	60	20	0	9c31052d020c3495fc2062443a6982b419e99849e5e1e8d0a3ccb06d18dfaabe	current Program deck	none
46	Aga Galneer	black	0434	variant-harder	Decks - Harder/0434.dck	Aga Galneer (B/G/W, 4th)	60	60	25	0	cd2474caafbf6c77b8a7561355fd4f09bfc2890cbe9b2f124cc617beae487ec1	same-id variant candidate	none
46	Aga Galneer	black	0434	variant-new-original	decks - new original/0434.dck	Aga Galneer (Bl/Gr/Wh, Type 1)	60	60	20	0	9c31052d020c3495fc2062443a6982b419e99849e5e1e8d0a3ccb06d18dfaabe	same-id variant candidate	none
46	Aga Galneer	black	0434	variant-original-spaced	Decks - Original/0434.dck	Aga Galneer (B/G/W, 4th)	61	79	22	6	ba85f7ca92c6c36d214baea7e5b019527e73a2e7fa3a6f94ce13647bda9422de	same-id variant candidate	6 variant section(s)
46	Aga Galneer	black	0434	variant-original-underscore	Decks_original/0434.dck	Aga Galneer (B/G/W, 4th)	61	79	22	6	ba85f7ca92c6c36d214baea7e5b019527e73a2e7fa3a6f94ce13647bda9422de	same-id variant candidate	6 variant section(s)
46	Aga Galneer	black	0434	variant-alt	Decks_alt/0434.dck	Aga Galneer (B/G/W, 4th)	60	60	19	0	af0fb0a38545b57f3a4c4112697280c8cb94eedb6f39c056507db4ec000996ef	same-id variant candidate	none
46	Aga Galneer	black	0434	variant-revision	Decks - revision/0434.dck	Aga Galneer (B/G/W, 4th)	121	139	41	6	ebdc98e624b1a5cc46fcba48e2ace42f44d4f12e4e253b1c38aeef249b8a8658	same-id variant candidate	6 variant section(s)
46	Aga Galneer	black	0434	variant-tim	Decks - Tim/0434.dck	Aga Galneer (B/G/W, 4th)	121	139	41	6	ebdc98e624b1a5cc46fcba48e2ace42f44d4f12e4e253b1c38aeef249b8a8658	same-id variant candidate	6 variant section(s)
46	Aga Galneer	black	0434	variant-rawky	decks - rawky/0434.dck	Aga Galneer (Bl/Gr/Wh, Type 1)	60	75	31	6	db9d89781416bc177e0c1b46bd673625ea0898036e93ba93e83f482ee0e9fddf	same-id variant duplicate of active root	6 variant section(s)
47	Alt-A-Kesh	green	0426	active-root	decks/0426.dck	Alt-A-Kesh (Gr/Ub/Bl, Type 1)	57	72	31	6	7e6fae8333a3a67777bc0a3ae284f04b53a7cb4f28046dd2636e788208aca73a	current root deck	6 variant section(s)
47	Alt-A-Kesh	green	0426	active-program	Program/decks/0426.dck	Alt-A-Kesh (Gr/Ub/Bl, Type 1)	60	60	15	0	ba22a30b9e9c6cd0866f9af1807ecf63a5f833ef9afe4c2a46010afd8588822c	current Program deck	none
47	Alt-A-Kesh	green	0426	variant-harder	Decks - Harder/0426.dck	Alt-A-Kesh (G/U/B, 4th)	60	60	24	0	03a8e0504ba9aa344c7f605d8fcd2a5acacc680b06a0d9616d66e83a6d81e8db	same-id variant candidate	none
47	Alt-A-Kesh	green	0426	variant-new-original	decks - new original/0426.dck	Alt-A-Kesh (Gr/Ub/Bl, Type 1)	60	60	15	0	ba22a30b9e9c6cd0866f9af1807ecf63a5f833ef9afe4c2a46010afd8588822c	same-id variant candidate	none
47	Alt-A-Kesh	green	0426	variant-original-spaced	Decks - Original/0426.dck	Alt-A-Kesh (G/U/B, 4th)	62	62	24	6	4484f77bb9c34f10ab2cfe998e70857c952de3f636943f3a404653a4d1f84a3f	same-id variant candidate	6 variant section(s)
47	Alt-A-Kesh	green	0426	variant-original-underscore	Decks_original/0426.dck	Alt-A-Kesh (G/U/B, 4th)	62	62	24	6	4484f77bb9c34f10ab2cfe998e70857c952de3f636943f3a404653a4d1f84a3f	same-id variant candidate	6 variant section(s)
47	Alt-A-Kesh	green	0426	variant-alt	Decks_alt/0426.dck	Alt-A-Kesh (G/U/B, 4th)	60	60	19	0	94be926aaac5c5bcaa3a6cafdb8bf9dbbe1dce69fc94e75ed822e4e80a444a01	same-id variant candidate	none
47	Alt-A-Kesh	green	0426	variant-revision	Decks - revision/0426.dck	Alt-A-Kesh (G/U/B, 4th)	122	122	43	6	ac4360809d54bf540ab8120a8f8488207383b88a0f45ae2314a6f8411bda4324	same-id variant candidate	6 variant section(s)
47	Alt-A-Kesh	green	0426	variant-tim	Decks - Tim/0426.dck	Alt-A-Kesh (G/U/B, 4th)	122	122	43	6	ac4360809d54bf540ab8120a8f8488207383b88a0f45ae2314a6f8411bda4324	same-id variant candidate	6 variant section(s)
47	Alt-A-Kesh	green	0426	variant-rawky	decks - rawky/0426.dck	Alt-A-Kesh (Gr/Ub/Bl, Type 1)	57	72	31	6	7e6fae8333a3a67777bc0a3ae284f04b53a7cb4f28046dd2636e788208aca73a	same-id variant duplicate of active root	6 variant section(s)
48	Queltosh	red	0442	active-root	decks/0442.dck	Queltosh (Re/Gr, Type 1)	60	75	24	6	ecd70a98c8b86c93700310394cddafd3d4de754b13701fdfda6cde0389cc54c0	current root deck	6 variant section(s)
48	Queltosh	red	0442	active-program	Program/decks/0442.dck	Queltosh (Re/Gr, Type 1)	60	60	17	0	d38cce43c5ea75968d2970032e11f35568de85620a7a811216d530ef8626b5c9	current Program deck	none
48	Queltosh	red	0442	variant-harder	Decks - Harder/0442.dck	Queltosh (U/W/R, 4th)	60	60	23	0	9f1e0079951e74a391fd66b2c3df3849fe749566020267633d603e44b64289c8	same-id variant candidate	none
48	Queltosh	red	0442	variant-new-original	decks - new original/0442.dck	Queltosh (Re/Gr, Type 1)	60	60	17	0	d38cce43c5ea75968d2970032e11f35568de85620a7a811216d530ef8626b5c9	same-id variant candidate	none
48	Queltosh	red	0442	variant-original-spaced	Decks - Original/0442.dck	Queltosh (U/W/R, 4th)	57	75	36	6	cc0d4e0d412678d390ae0db50a9c6b80e08c3dd1ed70adfce0df8133ea06f31d	same-id variant candidate	6 variant section(s)
48	Queltosh	red	0442	variant-original-underscore	Decks_original/0442.dck	Queltosh (U/W/R, 4th)	57	75	36	6	cc0d4e0d412678d390ae0db50a9c6b80e08c3dd1ed70adfce0df8133ea06f31d	same-id variant candidate	6 variant section(s)
48	Queltosh	red	0442	variant-alt	Decks_alt/0442.dck	Queltosh (U/W/R, 4th)	60	60	23	0	657331b814366a3406e2000652b5df321847462e05226f92adf67200df4b4510	same-id variant candidate	none
48	Queltosh	red	0442	variant-revision	Decks - revision/0442.dck	Queltosh (U/W/R, 4th)	117	135	59	6	bbc03fa40478a529380c174197a1f38e2b79fab985072835f7aaf67183d423c7	same-id variant candidate	6 variant section(s)
48	Queltosh	red	0442	variant-tim	Decks - Tim/0442.dck	Queltosh (U/W/R, 4th)	117	135	59	6	bbc03fa40478a529380c174197a1f38e2b79fab985072835f7aaf67183d423c7	same-id variant candidate	6 variant section(s)
48	Queltosh	red	0442	variant-rawky	decks - rawky/0442.dck	Queltosh (Re/Gr, Type 1)	60	75	24	6	ecd70a98c8b86c93700310394cddafd3d4de754b13701fdfda6cde0389cc54c0	same-id variant duplicate of active root	6 variant section(s)
49	Saltrem Tor	blue	0456	active-root	decks/0456.dck	Saltrem Tor (Ub/Bl, Type 1)	60	75	23	6	0f0a9ef17338a9256a2018033a12c633586fef745a80abad7f2db01915ff8a77	current root deck	6 variant section(s)
49	Saltrem Tor	blue	0456	active-program	Program/decks/0456.dck	Saltrem Tor (Ub/Bl, Type 1)	60	60	15	0	56c70882aeb5660b112f869195723641684144d018e3984422517db869674759	current Program deck	none
49	Saltrem Tor	blue	0456	variant-harder	Decks - Harder/0456.dck	Saltrem Tor (U/G/R, 4th)	60	60	27	0	215257787eed93b9f19a9a1839c18818f23eb3c83987c58050cdbdc13dc1ec21	same-id variant candidate	none
